domain,n_agents,topology_family,condition,prompt_id,variation_type,answer_entropy,flip_rate,self_consistency,total_tokens,total_cost
babyvision,4,chain,team,20,paraphrase,0.7884,0.2766,0.7067,3178,0.009534
babyvision,4,star,team,20,paraphrase,0.8372,0.2602,0.6605,2511,0.007533
babyvision,4,full,team,20,paraphrase,0.7426,0.2599,0.7219,3595,0.010785
babyvision,4,hierarchy,team,20,paraphrase,0.8253,0.3218,0.7776,3536,0.010608
babyvision,6,chain,team,20,paraphrase,0.5812,0.2429,0.7758,4930,0.01479
babyvision,6,star,team,20,paraphrase,0.707,0.1567,0.8406,4420,0.01326
babyvision,6,full,team,20,paraphrase,0.4222,0.1782,0.6322,4279,0.012837
babyvision,6,hierarchy,team,20,paraphrase,0.9274,0.207,0.6632,4812,0.014436
babyvision,8,chain,team,20,paraphrase,0.5369,0.2554,0.6805,6573,0.019719
babyvision,8,star,team,20,paraphrase,0.462,0.2948,0.7802,6306,0.018918
babyvision,8,full,team,20,paraphrase,0.5174,0.1487,0.727,5895,0.017685
babyvision,8,hierarchy,team,20,paraphrase,0.7645,0.1787,0.6385,5653,0.016959
babyvision,1,none,single_llm,21,seed,1.3892,0.3499,0.5256,893,0.002679
babyvision,4,none,ensemble,21,seed,0.8567,0.2916,0.6099,3384,0.010152
babyvision,6,none,ensemble,21,seed,0.8212,0.2252,0.7392,5159,0.015477
babyvision,8,none,ensemble,21,seed,0.7801,0.1948,0.8259,6777,0.020331
babyvision,4,chain,team,21,seed,0.7409,0.2014,0.7912,3236,0.009708
babyvision,4,star,team,21,seed,0.7136,0.2021,0.7869,3181,0.009543
babyvision,4,full,team,21,seed,0.8204,0.2279,0.8066,3639,0.010917
babyvision,4,hierarchy,team,21,seed,0.7508,0.2351,0.8102,3526,0.010578
babyvision,6,chain,team,21,seed,0.7132,0.2075,0.8525,4540,0.01362
babyvision,6,star,team,21,seed,0.5561,0.1437,0.7662,3845,0.011535
babyvision,6,full,team,21,seed,0.6791,0.0912,0.8031,4117,0.012351
babyvision,6,hierarchy,team,21,seed,0.6537,0.1308,0.7178,4893,0.014679
babyvision,8,chain,team,21,seed,0.4766,0.1379,0.7736,6911,0.020733
babyvision,8,star,team,21,seed,0.4148,0.0912,0.7962,6745,0.020235
babyvision,8,full,team,21,seed,0.6129,0.068,0.7891,7152,0.021456
babyvision,8,hierarchy,team,21,seed,0.714,0.1011,0.7481,6643,0.019929
babyvision,1,none,single_llm,21,paraphrase,1.2433,0.3794,0.5121,923,0.002769
babyvision,4,none,ensemble,21,paraphrase,0.8729,0.3949,0.5755,3310,0.00993
babyvision,6,none,ensemble,21,paraphrase,1.1391,0.3135,0.6322,5144,0.015432
babyvision,8,none,ensemble,21,paraphrase,0.8592,0.3044,0.6777,6951,0.020853
babyvision,4,chain,team,21,paraphrase,0.7206,0.247,0.6296,3181,0.009543
babyvision,4,star,team,21,paraphrase,0.657,0.2298,0.6746,3673,0.011019
babyvision,4,full,team,21,paraphrase,0.6809,0.186,0.7524,3739,0.011217
babyvision,4,hierarchy,team,21,paraphrase,0.8184,0.266,0.7845,3481,0.010443
babyvision,6,chain,team,21,paraphrase,0.7441,0.2189,0.7374,4146,0.012438
babyvision,6,star,team,21,paraphrase,0.5892,0.2695,0.8097,5009,0.015027
babyvision,6,full,team,21,paraphrase,0.4287,0.1439,0.7207,4717,0.014151
babyvision,6,hierarchy,team,21,paraphrase,0.5466,0.2124,0.823,4992,0.014976
babyvision,8,chain,team,21,paraphrase,0.6485,0.1801,0.6431,5613,0.016839
babyvision,8,star,team,21,paraphrase,0.4087,0.1938,0.7742,5782,0.017346
babyvision,8,full,team,21,paraphrase,0.5615,0.2296,0.8629,6893,0.020679
babyvision,8,hierarchy,team,21,paraphrase,0.5792,0.2304,0.8126,5115,0.015345
babyvision,1,none,single_llm,22,seed,1.4723,0.3323,0.4976,771,0.002313
babyvision,4,none,ensemble,22,seed,0.9884,0.2044,0.6329,3368,0.010104
babyvision,6,none,ensemble,22,seed,0.8944,0.2563,0.6706,5132,0.015396
babyvision,8,none,ensemble,22,seed,0.9268,0.2682,0.7557,7000,0.021
babyvision,4,chain,team,22,seed,0.8671,0.3346,0.8009,3171,0.009513
babyvision,4,star,team,22,seed,0.6388,0.1871,0.7534,3363,0.010089
babyvision,4,full,team,22,seed,0.63,0.2252,0.7105,2677,0.008031
babyvision,4,hierarchy,team,22,seed,0.7365,0.1738,0.6971,2996,0.008988
babyvision,6,chain,team,22,seed,0.5454,0.1826,0.7236,4541,0.013623
babyvision,6,star,team,22,seed,0.5711,0.1928,0.8582,4870,0.01461
babyvision,6,full,team,22,seed,0.5641,0.1249,0.8187,4987,0.014961
babyvision,6,hierarchy,team,22,seed,0.7242,0.0867,0.7629,4962,0.014886
babyvision,8,chain,team,22,seed,0.544,0.1233,0.7,6916,0.020748
babyvision,8,star,team,22,seed,0.421,0.0606,0.8378,6693,0.020079
babyvision,8,full,team,22,seed,0.4551,0.0743,0.7993,7177,0.021531
babyvision,8,hierarchy,team,22,seed,0.3552,0.0783,0.7536,6382,0.019146
babyvision,1,none,single_llm,22,paraphrase,1.2556,0.4636,0.5712,822,0.002466
babyvision,4,none,ensemble,22,paraphrase,1.0973,0.3336,0.6106,2786,0.008358
babyvision,6,none,ensemble,22,paraphrase,0.8248,0.2297,0.6411,4911,0.014733
babyvision,8,none,ensemble,22,paraphrase,0.7061,0.282,0.6375,5715,0.017145
babyvision,4,chain,team,22,paraphrase,0.7975,0.2427,0.7303,3146,0.009438
babyvision,4,star,team,22,paraphrase,0.8915,0.2398,0.7097,3799,0.011397
babyvision,4,full,team,22,paraphrase,0.6177,0.2889,0.8227,3445,0.010335
babyvision,4,hierarchy,team,22,paraphrase,0.797,0.3246,0.7039,2974,0.008922
babyvision,6,chain,team,22,paraphrase,0.6628,0.2194,0.6673,5332,0.015996
babyvision,6,star,team,22,paraphrase,0.5742,0.2111,0.6724,4814,0.014442
babyvision,6,full,team,22,paraphrase,0.506,0.145,0.7492,5307,0.015921
babyvision,6,hierarchy,team,22,paraphrase,0.7156,0.2426,0.7281,4638,0.013914
babyvision,8,chain,team,22,paraphrase,0.7058,0.1983,0.7667,7191,0.021573
babyvision,8,star,team,22,paraphrase,0.4925,0.1631,0.7277,5461,0.016383
babyvision,8,full,team,22,paraphrase,0.4997,0.2229,0.7127,7248,0.021744
babyvision,8,hierarchy,team,22,paraphrase,0.5533,0.2854,0.7109,6307,0.018921
babyvision,1,none,single_llm,23,seed,1.1135,0.3237,0.6287,837,0.002511
babyvision,4,none,ensemble,23,seed,1.0735,0.1942,0.6893,2889,0.008667
babyvision,6,none,ensemble,23,seed,0.7077,0.2492,0.7037,4825,0.014475
babyvision,8,none,ensemble,23,seed,0.8861,0.262,0.8182,5638,0.016914
babyvision,4,chain,team,23,seed,0.9302,0.3028,0.7217,2666,0.007998
babyvision,4,star,team,23,seed,0.5917,0.179,0.8707,3205,0.009615
babyvision,4,full,team,23,seed,0.6383,0.1501,0.7139,3479,0.010437
babyvision,4,hierarchy,team,23,seed,0.7408,0.2915,0.7914,3465,0.010395
babyvision,6,chain,team,23,seed,0.5974,0.1386,0.7109,4142,0.012426
babyvision,6,star,team,23,seed,0.6626,0.1368,0.8322,4865,0.014595
babyvision,6,full,team,23,seed,0.5123,0.0855,0.8097,4695,0.014085
babyvision,6,hierarchy,team,23,seed,0.6818,0.1336,0.8054,5587,0.016761
babyvision,8,chain,team,23,seed,0.5739,0.1922,0.7936,7614,0.022842
babyvision,8,star,team,23,seed,0.5338,0.1588,0.7932,5904,0.017712
babyvision,8,full,team,23,seed,0.3458,0.1615,0.7546,6877,0.020631
babyvision,8,hierarchy,team,23,seed,0.5583,0.1775,0.7593,5893,0.017679
babyvision,1,none,single_llm,23,paraphrase,1.3868,0.4075,0.4088,955,0.002865
babyvision,4,none,ensemble,23,paraphrase,0.935,0.2703,0.5955,3600,0.0108
babyvision,6,none,ensemble,23,paraphrase,0.6882,0.3558,0.5953,4926,0.014778
babyvision,8,none,ensemble,23,paraphrase,0.7989,0.3779,0.6975,5946,0.017838
babyvision,4,chain,team,23,paraphrase,0.8299,0.2911,0.7089,3340,0.01002
babyvision,4,star,team,23,paraphrase,0.8099,0.2024,0.713,3394,0.010182
babyvision,4,full,team,23,paraphrase,0.713,0.2644,0.7416,3130,0.00939
babyvision,4,hierarchy,team,23,paraphrase,0.9494,0.198,0.6862,3594,0.010782
babyvision,6,chain,team,23,paraphrase,0.8846,0.3337,0.7171,5019,0.015057
babyvision,6,star,team,23,paraphrase,0.7333,0.2632,0.7603,5244,0.015732
babyvision,6,full,team,23,paraphrase,0.6676,0.2131,0.7087,4641,0.013923
babyvision,6,hierarchy,team,23,paraphrase,0.6193,0.1747,0.652,4596,0.013788
babyvision,8,chain,team,23,paraphrase,0.6003,0.225,0.7528,6520,0.01956
babyvision,8,star,team,23,paraphrase,0.551,0.1542,0.7989,6334,0.019002
babyvision,8,full,team,23,paraphrase,0.5033,0.1634,0.7284,6060,0.01818
babyvision,8,hierarchy,team,23,paraphrase,0.5404,0.1893,0.7778,6660,0.01998
babyvision,1,none,single_llm,24,seed,1.482,0.4377,0.6719,844,0.002532
babyvision,4,none,ensemble,24,seed,1.0152,0.2356,0.6996,2990,0.00897
babyvision,6,none,ensemble,24,seed,0.6917,0.3136,0.615,5010,0.01503
babyvision,8,none,ensemble,24,seed,0.6944,0.2747,0.8058,6738,0.020214
babyvision,4,chain,team,24,seed,0.9046,0.2278,0.8517,3438,0.010314
babyvision,4,star,team,24,seed,0.6399,0.2003,0.7624,3119,0.009357
babyvision,4,full,team,24,seed,0.5343,0.193,0.7107,2391,0.007173
babyvision,4,hierarchy,team,24,seed,0.7156,0.1773,0.7169,2207,0.006621
babyvision,6,chain,team,24,seed,0.5365,0.1753,0.7229,4985,0.014955
babyvision,6,star,team,24,seed,0.7109,0.1729,0.8359,5332,0.015996
babyvision,6,full,team,24,seed,0.4397,0.1498,0.8444,4590,0.01377
babyvision,6,hierarchy,team,24,seed,0.5125,0.1835,0.7005,4277,0.012831
babyvision,8,chain,team,24,seed,0.48,0.1789,0.7759,7060,0.02118
babyvision,8,star,team,24,seed,0.4045,0.0918,0.8212,5888,0.017664
babyvision,8,full,team,24,seed,0.4063,0.0366,0.8195,7386,0.022158
babyvision,8,hierarchy,team,24,seed,0.4137,0.1817,0.782,5270,0.01581
babyvision,1,none,single_llm,24,paraphrase,1.1958,0.3676,0.4728,833,0.002499
babyvision,4,none,ensemble,24,paraphrase,1.2519,0.2484,0.5809,2913,0.008739
babyvision,6,none,ensemble,24,paraphrase,0.796,0.302,0.6501,3929,0.011787
babyvision,8,none,ensemble,24,paraphrase,0.8822,0.2181,0.6907,7212,0.021636
babyvision,4,chain,team,24,paraphrase,0.9063,0.2946,0.6736,3221,0.009663
babyvision,4,star,team,24,paraphrase,0.8663,0.2761,0.725,3269,0.009807
babyvision,4,full,team,24,paraphrase,0.6483,0.2081,0.7754,3469,0.010407
babyvision,4,hierarchy,team,24,paraphrase,0.8394,0.3267,0.7454,3125,0.009375
babyvision,6,chain,team,24,paraphrase,0.5796,0.2998,0.7531,5663,0.016989
babyvision,6,star,team,24,paraphrase,0.8683,0.1608,0.6804,3425,0.010275
babyvision,6,full,team,24,paraphrase,0.7134,0.2185,0.7595,4211,0.012633
babyvision,6,hierarchy,team,24,paraphrase,0.6627,0.2296,0.7738,4931,0.014793
babyvision,8,chain,team,24,paraphrase,0.693,0.2159,0.7841,6804,0.020412
babyvision,8,star,team,24,paraphrase,0.458,0.2464,0.8163,6697,0.020091
babyvision,8,full,team,24,paraphrase,0.5747,0.2372,0.6833,7194,0.021582
babyvision,8,hierarchy,team,24,paraphrase,0.549,0.2446,0.751,5604,0.016812
babyvision,1,none,single_llm,25,seed,1.1755,0.4263,0.5203,750,0.00225
babyvision,4,none,ensemble,25,seed,0.8746,0.2921,0.755,2514,0.007542
babyvision,6,none,ensemble,25,seed,1.2043,0.2475,0.7248,4590,0.01377
babyvision,8,none,ensemble,25,seed,0.7996,0.228,0.6671,5884,0.017652
babyvision,4,chain,team,25,seed,0.8985,0.1654,0.7621,3081,0.009243
babyvision,4,star,team,25,seed,0.6339,0.2764,0.7223,2838,0.008514
babyvision,4,full,team,25,seed,0.6813,0.1468,0.7803,3249,0.009747
babyvision,4,hierarchy,team,25,seed,0.7735,0.2025,0.7249,3405,0.010215
babyvision,6,chain,team,25,seed,0.6104,0.1624,0.8286,4741,0.014223
babyvision,6,star,team,25,seed,0.6808,0.2013,0.849,5131,0.015393
babyvision,6,full,team,25,seed,0.5415,0.1297,0.7824,3759,0.011277
babyvision,6,hierarchy,team,25,seed,0.6635,0.172,0.8159,4743,0.014229
babyvision,8,chain,team,25,seed,0.6131,0.1057,0.7065,4815,0.014445
babyvision,8,star,team,25,seed,0.4832,0.0999,0.7498,6614,0.019842
babyvision,8,full,team,25,seed,0.4241,0.0535,0.9322,6376,0.019128
babyvision,8,hierarchy,team,25,seed,0.4084,0.114,0.7763,6287,0.018861
babyvision,1,none,single_llm,25,paraphrase,1.5253,0.4202,0.6249,765,0.002295
babyvision,4,none,ensemble,25,paraphrase,1.0812,0.3711,0.6817,3619,0.010857
babyvision,6,none,ensemble,25,paraphrase,0.9155,0.297,0.5012,4705,0.014115
babyvision,8,none,ensemble,25,paraphrase,1.011,0.3232,0.6848,7487,0.022461
babyvision,4,chain,team,25,paraphrase,0.8216,0.2589,0.6766,2840,0.00852
babyvision,4,star,team,25,paraphrase,0.8722,0.269,0.7605,3067,0.009201
babyvision,4,full,team,25,paraphrase,0.7742,0.1504,0.7588,3231,0.009693
babyvision,4,hierarchy,team,25,paraphrase,0.7199,0.2633,0.7071,3764,0.011292
babyvision,6,chain,team,25,paraphrase,0.5955,0.2555,0.6601,4532,0.013596
babyvision,6,star,team,25,paraphrase,0.6793,0.2038,0.7443,4959,0.014877
babyvision,6,full,team,25,paraphrase,0.5722,0.2276,0.7394,4753,0.014259
babyvision,6,hierarchy,team,25,paraphrase,0.7077,0.2313,0.7668,4952,0.014856
babyvision,8,chain,team,25,paraphrase,0.6736,0.2078,0.6716,5486,0.016458
babyvision,8,star,team,25,paraphrase,0.4096,0.2613,0.6444,7163,0.021489
babyvision,8,full,team,25,paraphrase,0.4646,0.2183,0.6549,6249,0.018747
babyvision,8,hierarchy,team,25,paraphrase,0.7421,0.2294,0.7281,5156,0.015468
babyvision,1,none,single_llm,26,seed,1.0516,0.4483,0.5106,794,0.002382
babyvision,4,none,ensemble,26,seed,0.984,0.1949,0.6744,3065,0.009195
babyvision,6,none,ensemble,26,seed,0.9034,0.2084,0.5956,4594,0.013782
babyvision,8,none,ensemble,26,seed,0.8769,0.238,0.7319,6974,0.020922
babyvision,4,chain,team,26,seed,0.7596,0.2298,0.716,3506,0.010518
babyvision,4,star,team,26,seed,0.7592,0.1752,0.6955,3553,0.010659
babyvision,4,full,team,26,seed,0.6256,0.1804,0.8976,3456,0.010368
babyvision,4,hierarchy,team,26,seed,0.9111,0.186,0.8135,3208,0.009624
babyvision,6,chain,team,26,seed,0.6582,0.2631,0.7407,4809,0.014427
babyvision,6,star,team,26,seed,0.4813,0.1878,0.7566,5290,0.01587
babyvision,6,full,team,26,seed,0.3766,0.1542,0.7624,5150,0.01545
babyvision,6,hierarchy,team,26,seed,0.5902,0.1408,0.7553,4391,0.013173
babyvision,8,chain,team,26,seed,0.6304,0.1189,0.7516,6620,0.01986
babyvision,8,star,team,26,seed,0.658,0.1305,0.7829,6575,0.019725
babyvision,8,full,team,26,seed,0.2593,0.0629,0.7862,5943,0.017829
babyvision,8,hierarchy,team,26,seed,0.3566,0.1751,0.798,6489,0.019467
babyvision,1,none,single_llm,26,paraphrase,1.2259,0.4298,0.531,778,0.002334
babyvision,4,none,ensemble,26,paraphrase,1.0833,0.2802,0.6158,3565,0.010695
babyvision,6,none,ensemble,26,paraphrase,1.096,0.3637,0.6671,4815,0.014445
babyvision,8,none,ensemble,26,paraphrase,0.8261,0.188,0.6093,6292,0.018876
babyvision,4,chain,team,26,paraphrase,0.8492,0.344,0.7657,2980,0.00894
babyvision,4,star,team,26,paraphrase,0.8918,0.2384,0.7641,3457,0.010371
babyvision,4,full,team,26,paraphrase,0.9042,0.2178,0.7907,2600,0.0078
babyvision,4,hierarchy,team,26,paraphrase,0.9596,0.2665,0.7198,2548,0.007644
babyvision,6,chain,team,26,paraphrase,0.6627,0.2965,0.6933,5142,0.015426
babyvision,6,star,team,26,paraphrase,0.655,0.2547,0.7542,4352,0.013056
babyvision,6,full,team,26,paraphrase,0.6272,0.2563,0.7795,4744,0.014232
babyvision,6,hierarchy,team,26,paraphrase,0.8972,0.2686,0.7755,4952,0.014856
babyvision,8,chain,team,26,paraphrase,0.6997,0.2513,0.6159,6652,0.019956
babyvision,8,star,team,26,paraphrase,0.5606,0.1708,0.7452,5404,0.016212
babyvision,8,full,team,26,paraphrase,0.3662,0.2207,0.7881,4855,0.014565
babyvision,8,hierarchy,team,26,paraphrase,0.539,0.2361,0.731,7196,0.021588
babyvision,1,none,single_llm,27,seed,1.4075,0.2836,0.525,764,0.002292
babyvision,4,none,ensemble,27,seed,0.7833,0.1873,0.6016,2994,0.008982
babyvision,6,none,ensemble,27,seed,0.9022,0.2895,0.7208,5160,0.01548
babyvision,8,none,ensemble,27,seed,0.768,0.2485,0.7211,6117,0.018351
babyvision,4,chain,team,27,seed,0.9697,0.1343,0.6463,3322,0.009966
babyvision,4,star,team,27,seed,0.7035,0.14,0.7173,2904,0.008712
babyvision,4,full,team,27,seed,0.7892,0.226,0.862,2691,0.008073
babyvision,4,hierarchy,team,27,seed,0.6133,0.1501,0.8244,3333,0.009999
babyvision,6,chain,team,27,seed,0.6296,0.1914,0.7518,4261,0.012783
babyvision,6,star,team,27,seed,0.6229,0.1448,0.7246,5075,0.015225
babyvision,6,full,team,27,seed,0.499,0.1413,0.7884,5227,0.015681
babyvision,6,hierarchy,team,27,seed,0.6136,0.1269,0.7907,4970,0.01491
babyvision,8,chain,team,27,seed,0.5978,0.2023,0.7342,6827,0.020481
babyvision,8,star,team,27,seed,0.3242,0.126,0.7813,7326,0.021978
babyvision,8,full,team,27,seed,0.451,0.1352,0.7169,6174,0.018522
babyvision,8,hierarchy,team,27,seed,0.432,0.2399,0.7517,6446,0.019338
babyvision,1,none,single_llm,27,paraphrase,1.349,0.3296,0.4582,832,0.002496
babyvision,4,none,ensemble,27,paraphrase,1.0403,0.205,0.576,3526,0.010578
babyvision,6,none,ensemble,27,paraphrase,1.0188,0.3582,0.5909,5414,0.016242
babyvision,8,none,ensemble,27,paraphrase,0.8747,0.3579,0.6902,5089,0.015267
babyvision,4,chain,team,27,paraphrase,0.9449,0.2698,0.6812,2735,0.008205
babyvision,4,star,team,27,paraphrase,0.9722,0.2367,0.8088,3062,0.009186
babyvision,4,full,team,27,paraphrase,0.6872,0.2903,0.7363,3179,0.009537
babyvision,4,hierarchy,team,27,paraphrase,0.7018,0.2492,0.7414,2784,0.008352
babyvision,6,chain,team,27,paraphrase,0.6477,0.2254,0.7179,5510,0.01653
babyvision,6,star,team,27,paraphrase,0.6216,0.1846,0.8819,4592,0.013776
babyvision,6,full,team,27,paraphrase,0.6025,0.1779,0.7408,4837,0.014511
babyvision,6,hierarchy,team,27,paraphrase,0.7637,0.2384,0.7885,5301,0.015903
babyvision,8,chain,team,27,paraphrase,0.6475,0.2359,0.7804,5688,0.017064
babyvision,8,star,team,27,paraphrase,0.8265,0.1703,0.7375,5624,0.016872
babyvision,8,full,team,27,paraphrase,0.4285,0.2098,0.8785,6036,0.018108
babyvision,8,hierarchy,team,27,paraphrase,0.6314,0.2096,0.795,7819,0.023457
babyvision,1,none,single_llm,28,seed,1.4781,0.3507,0.572,850,0.00255
babyvision,4,none,ensemble,28,seed,0.9476,0.2052,0.6021,3567,0.010701
babyvision,6,none,ensemble,28,seed,1.0183,0.2269,0.7057,5374,0.016122
babyvision,8,none,ensemble,28,seed,0.5955,0.196,0.8511,6591,0.019773
babyvision,4,chain,team,28,seed,0.6671,0.2322,0.7911,2385,0.007155
babyvision,4,star,team,28,seed,0.7476,0.1826,0.6879,3226,0.009678
babyvision,4,full,team,28,seed,0.6864,0.1765,0.7626,2873,0.008619
babyvision,4,hierarchy,team,28,seed,0.6045,0.1799,0.803,3274,0.009822
babyvision,6,chain,team,28,seed,0.6147,0.1407,0.7359,5153,0.015459
babyvision,6,star,team,28,seed,0.6221,0.1332,0.6541,4476,0.013428
babyvision,6,full,team,28,seed,0.4933,0.096,0.774,5191,0.015573
babyvision,6,hierarchy,team,28,seed,0.5879,0.2018,0.6992,4653,0.013959
babyvision,8,chain,team,28,seed,0.3528,0.1438,0.7127,7220,0.02166
babyvision,8,star,team,28,seed,0.5376,0.1714,0.7735,5747,0.017241
babyvision,8,full,team,28,seed,0.3615,0.1215,0.8955,6663,0.019989
babyvision,8,hierarchy,team,28,seed,0.4792,0.1333,0.7834,7697,0.023091
babyvision,1,none,single_llm,28,paraphrase,1.515,0.4406,0.5027,823,0.002469
babyvision,4,none,ensemble,28,paraphrase,1.0893,0.2993,0.5594,3530,0.01059
babyvision,6,none,ensemble,28,paraphrase,0.9508,0.3447,0.7488,5049,0.015147
babyvision,8,none,ensemble,28,paraphrase,0.923,0.4383,0.7024,5702,0.017106
babyvision,4,chain,team,28,paraphrase,0.8319,0.3496,0.6353,2959,0.008877
babyvision,4,star,team,28,paraphrase,0.9206,0.2466,0.7245,3543,0.010629
babyvision,4,full,team,28,paraphrase,0.7083,0.1788,0.6706,3386,0.010158
babyvision,4,hierarchy,team,28,paraphrase,0.8559,0.2398,0.6621,3113,0.009339
babyvision,6,chain,team,28,paraphrase,0.8132,0.2088,0.6815,4228,0.012684
babyvision,6,star,team,28,paraphrase,0.6149,0.2258,0.8504,4904,0.014712
babyvision,6,full,team,28,paraphrase,0.6162,0.2268,0.7894,4522,0.013566
babyvision,6,hierarchy,team,28,paraphrase,0.9018,0.2213,0.7464,5064,0.015192
babyvision,8,chain,team,28,paraphrase,0.6613,0.2818,0.6955,6901,0.020703
babyvision,8,star,team,28,paraphrase,0.5931,0.2301,0.7443,6175,0.018525
babyvision,8,full,team,28,paraphrase,0.6199,0.1852,0.724,7261,0.021783
babyvision,8,hierarchy,team,28,paraphrase,0.6699,0.1979,0.7216,6633,0.019899
babyvision,1,none,single_llm,29,seed,1.3491,0.2694,0.5613,852,0.002556
babyvision,4,none,ensemble,29,seed,0.6677,0.2698,0.6917,3385,0.010155
babyvision,6,none,ensemble,29,seed,0.9645,0.2209,0.6276,3936,0.011808
babyvision,8,none,ensemble,29,seed,0.9311,0.2535,0.8001,5935,0.017805
babyvision,4,chain,team,29,seed,0.8604,0.1674,0.6965,3240,0.00972
babyvision,4,star,team,29,seed,0.7963,0.2647,0.758,2922,0.008766
babyvision,4,full,team,29,seed,0.6083,0.15,0.8911,3442,0.010326
babyvision,4,hierarchy,team,29,seed,0.8613,0.1979,0.7599,3423,0.010269
babyvision,6,chain,team,29,seed,0.571,0.1706,0.7209,4585,0.013755
babyvision,6,star,team,29,seed,0.5765,0.1194,0.7989,4936,0.014808
babyvision,6,full,team,29,seed,0.5237,0.0991,0.7999,4557,0.013671
babyvision,6,hierarchy,team,29,seed,0.5963,0.2062,0.712,5843,0.017529
babyvision,8,chain,team,29,seed,0.5394,0.1773,0.7274,7131,0.021393
babyvision,8,star,team,29,seed,0.4841,0.1151,0.7662,6228,0.018684
babyvision,8,full,team,29,seed,0.5085,0.1177,0.803,5944,0.017832
babyvision,8,hierarchy,team,29,seed,0.4397,0.1224,0.808,6823,0.020469
babyvision,1,none,single_llm,29,paraphrase,1.4496,0.4249,0.5218,786,0.002358
babyvision,4,none,ensemble,29,paraphrase,0.8209,0.3092,0.5875,2867,0.008601
babyvision,6,none,ensemble,29,paraphrase,0.8801,0.304,0.582,4458,0.013374
babyvision,8,none,ensemble,29,paraphrase,1.0657,0.1982,0.679,5653,0.016959
babyvision,4,chain,team,29,paraphrase,0.7848,0.2796,0.6506,3383,0.010149
babyvision,4,star,team,29,paraphrase,0.9451,0.2912,0.7812,2758,0.008274
babyvision,4,full,team,29,paraphrase,0.7557,0.2562,0.7836,3761,0.011283
babyvision,4,hierarchy,team,29,paraphrase,0.9369,0.3034,0.8517,3230,0.00969
babyvision,6,chain,team,29,paraphrase,0.6727,0.2493,0.6689,4832,0.014496
babyvision,6,star,team,29,paraphrase,0.4789,0.1911,0.7389,5255,0.015765
babyvision,6,full,team,29,paraphrase,0.7327,0.1537,0.8584,4871,0.014613
babyvision,6,hierarchy,team,29,paraphrase,0.6956,0.1575,0.7036,5303,0.015909
babyvision,8,chain,team,29,paraphrase,0.6436,0.2251,0.7364,5476,0.016428
babyvision,8,star,team,29,paraphrase,0.567,0.2472,0.8093,6319,0.018957
babyvision,8,full,team,29,paraphrase,0.703,0.1205,0.7164,7592,0.022776
babyvision,8,hierarchy,team,29,paraphrase,0.6545,0.1893,0.7422,5883,0.017649
babyvision,1,none,single_llm,30,seed,1.2915,0.3768,0.5364,707,0.002121
babyvision,4,none,ensemble,30,seed,0.9818,0.2335,0.5908,3605,0.010815
babyvision,6,none,ensemble,30,seed,1.1285,0.3344,0.729,4672,0.014016
